노선번호,노선순번,정류장명,LAT,LNG
970,15,소리실,35.77152806,127.127573
970,13,평화신기마을,35.77317756,127.1276944
970,16,평화신기마을,35.77317756,127.1276944
970,46,평화신기마을,35.77279559,127.1273858
970,48,금성마을,35.76466046,127.1256278
970,11,금성마을,35.76465935,127.1258251
970,14,금성마을,35.76465935,127.1258251
970,10,원석구마을,35.76294285,127.1257924
970,13,원석구마을,35.76294285,127.1257924
970,49,원석구마을,35.76294167,127.125575
970,32,서학동예술마을,35.8080187,127.1495396
970,28,서학동예술마을,35.8078031,127.1498173
970,31,서학동예술마을,35.8078031,127.1498173
970,6,세병호입구,35.8788305,127.1326558
970,52,에코더샵2차,35.8783246,127.1337937
970,55,에코더샵2차,35.8783246,127.1337937
970,6,모악호수마을,35.7280011,127.1200254
970,3,에코도시상가,35.8731559,127.1236593
970,55,에코도시상가,35.8739237,127.124132
970,58,에코도시상가,35.8739237,127.124132
970,48,에코시티상가,35.8721074,127.1277186
970,51,에코시티상가,35.8721074,127.1277186
970,11,에코시티상가,35.8709795,127.1274581
970,5,에코스위첸,35.8790768,127.130655
970,7,자연초등학교,35.8768187,127.1352186
970,8,에코자이2차,35.8756041,127.136044
970,9,에코데시앙5블럭,35.8727121,127.1337863
970,10,에코데시앙4블럭,35.8732938,127.1294301
970,53,에코스위첸,35.8793652,127.1305983
970,56,에코스위첸,35.8793652,127.1305983
970,51,자연초등학교,35.8770714,127.135295
970,54,자연초등학교,35.8770714,127.135295
970,50,에코휴먼빌,35.8725593,127.1339642
970,53,에코휴먼빌,35.8725593,127.1339642
970,49,에코더샵1차,35.8731038,127.1292427
970,52,에코더샵1차,35.8731038,127.1292427
970,6,왕벚꽃마을,35.7373625,127.1208159
970,9,왕벚꽃마을,35.7373625,127.1208159
970,53,왕벚꽃마을,35.7373169,127.1206723
970,1,전북도립미술관,35.7291083,127.1101678
970,1,전북도립미술관,35.7291083,127.1101678
970,2,메가월드,35.8698105,127.112454
947,1,상운암,35.66498162,127.1539498
947,3,신덕삼거리,35.6686885,127.1522667
947,4,신흥마을,35.6819711,127.1566271
947,52,학산마을,35.70044302,127.1600624
947,51,신덕신기마을,35.70820839,127.1538381
947,7,신덕신기마을,35.70834702,127.1537154
947,6,학산마을,35.70046075,127.1602329
947,54,신흥마을,35.68186878,127.1565211
947,55,신덕삼거리,35.66875962,127.1520684
947,57,상운암,35.66505285,127.1540987
947,55,상하보,35.77157084,127.160809
947,54,원평촌,35.76783992,127.1589591
947,53,평촌교,35.76458942,127.1586179
947,56,평촌정미소,35.76098149,127.1584661
947,52,낙봉사입구,35.76048113,127.1623472
947,57,상척마을,35.75592506,127.1571078
947,50,화원마을,35.75528778,127.1659559
947,51,화원마을,35.75528778,127.1659559
947,51,화원마을,35.75528778,127.1659559
947,1,화원마을,35.75523732,127.1658011
947,18,동적골,35.75301525,127.1250815
947,12,동적골,35.75301525,127.1250815
947,40,동적골,35.75288396,127.1247919
947,38,동적골,35.75288396,127.1247919
947,40,동적골,35.75288396,127.1247919
947,40,동적골,35.75288396,127.1247919
947,58,하척마을,35.75103026,127.1549304
947,2,난산마을,35.74951589,127.164234
947,49,난산마을,35.74940113,127.1643309
947,50,난산마을,35.74940113,127.1643309
947,50,난산마을,35.74940113,127.1643309
947,17,칠암마을,35.7486979,127.1280403
947,11,칠암마을,35.7486979,127.1280403
947,41,칠암마을,35.74867275,127.1278139
947,39,칠암마을,35.74867275,127.1278139
947,41,칠암마을,35.74867275,127.1278139
947,41,칠암마을,35.74867275,127.1278139
947,3,화원교,35.74686863,127.1632335
947,48,화원교,35.74673372,127.163381
947,49,화원교,35.74673372,127.163381
947,49,화원교,35.74673372,127.163381
947,12,태봉마을,35.74479367,127.1487479
947,6,태봉마을,35.74479367,127.1487479
947,60,태봉마을,35.74479367,127.1487479
947,46,태봉마을,35.74469692,127.1489761
947,45,태봉마을,35.74469692,127.1489761
947,46,태봉마을,35.74469692,127.1489761
947,46,태봉마을,35.74469692,127.1489761
947,4,효관마을,35.74402509,127.1603605
947,47,효관마을,35.74388304,127.1604785
947,48,효관마을,35.74388304,127.1604785
947,48,효관마을,35.74388304,127.1604785
947,47,원광곡마을,35.74216008,127.155969
947,46,원광곡마을,35.74216008,127.155969
947,47,원광곡마을,35.74216008,127.155969
947,47,원광곡마을,35.74216008,127.155969
947,11,원광곡마을,35.74228264,127.1561265
947,5,원광곡마을,35.74228264,127.1561265
947,16,와동마을,35.74206117,127.1369885
947,10,와동마을,35.74206117,127.1369885
947,42,와동마을,35.74182016,127.1370435
947,41,와동마을,35.74182016,127.1370435
947,42,와동마을,35.74182016,127.1370435
947,42,와동마을,35.74182016,127.1370435
947,14,구암리,35.74132942,127.1404925
947,8,구암리,35.74132942,127.1404925
947,15,원덕촌마을,35.74129073,127.1387024
947,9,원덕촌마을,35.74129073,127.1387024
947,44,구암리,35.74119258,127.1403149
947,43,구암리,35.74119258,127.1403149
947,44,구암리,35.74119258,127.1403149
947,44,구암리,35.74119258,127.1403149
947,43,원덕촌마을,35.74118692,127.1386421
947,42,원덕촌마을,35.74118692,127.1386421
947,43,원덕촌마을,35.74118692,127.1386421
947,43,원덕촌마을,35.74118692,127.1386421
947,40,술테마박물관,35.7285834,127.1363336
947,2,외량마을,35.6673039,127.150338
947,56,외량마을,35.6673755,127.1501499
947,5,사기마을,35.6899262,127.1598768
947,53,사기마을,35.6898536,127.1596893
947,8,불재,35.7220288,127.145787
947,50,불재,35.7219382,127.1456436
947,9,정각사,35.7317425,127.1530312
947,49,정각사,35.73167,127.1529099
947,10,은빛마을,35.7366819,127.1556528
947,48,은빛마을,35.7367446,127.1555087
947,59,주리실,35.74707256,127.1521788
947,45,태실마을,35.74398831,127.1468329
947,44,태실마을,35.74398831,127.1468329
947,45,태실마을,35.74398831,127.1468329
947,45,태실마을,35.74398831,127.1468329
947,13,태실마을,35.74409607,127.1467764
947,7,태실마을,35.74409607,127.1467764
947,3,농수산시장.메가박스,35.86897,127.1146514
947,3,농수산시장.메가박스,35.86897,127.1146514
947,3,농수산시장.메가박스,35.86897,127.1146514
947,3,농수산시장.메가박스,35.86897,127.1146514
947,55,농수산시장.메가박스,35.868984,127.1147953
947,49,농수산시장.메가박스,35.868984,127.1147953
947,4,송천롯데아파트,35.86671868,127.1144198
947,4,송천롯데아파트,35.86671868,127.1144198
947,4,송천롯데아파트,35.86671868,127.1144198
947,4,송천롯데아파트,35.86671868,127.1144198
947,54,송천롯데아파트,35.8661518,127.1147097
947,48,송천롯데아파트,35.8661518,127.1147097
947,5,송천대명아파트,35.86366623,127.1143669
947,5,송천대명아파트,35.86366623,127.1143669
947,5,송천대명아파트,35.86366623,127.1143669
947,5,송천대명아파트,35.86366623,127.1143669
947,53,송천대명아파트,35.8630123,127.1147869
947,47,송천대명아파트,35.8630123,127.1147869
947,52,송천2파출소,35.85863312,127.1180291
947,46,송천2파출소,35.85863312,127.1180291
947,6,송천동2파출소,35.85863312,127.117815
947,6,송천동2파출소,35.85863312,127.117815
947,6,송천동2파출소,35.85863312,127.117815
947,6,송천동2파출소,35.85863312,127.117815
947,51,송천삼거리,35.85668235,127.1198435
947,45,송천삼거리,35.85668235,127.1198435
947,50,도립여성중고 롯데마트,35.85361352,127.1197937
947,44,도립여성중고 롯데마트,35.85361352,127.1197937
947,8,송천 센트럴파크,35.85332881,127.1193766
947,8,송천 센트럴파크,35.85332881,127.1193766
947,8,송천 센트럴파크,35.85332881,127.1193766
947,8,송천 센트럴파크,35.85332881,127.1193766
947,49,도립국악원,35.84934543,127.1196889
947,43,도립국악원,35.84934543,127.1196889
947,9,도립국악원,35.84907486,127.1189103
947,9,도립국악원,35.84907486,127.1189103
947,9,도립국악원,35.84907486,127.1189103
947,9,도립국악원,35.84907486,127.1189103
947,10,기린대로덕진공원,35.84624591,127.1196944
947,10,기린대로덕진공원,35.84624591,127.1196944
947,10,기린대로덕진공원,35.84624591,127.1196944
947,10,기린대로덕진공원,35.84624591,127.1196944
947,48,기린대로덕진공원,35.84574561,127.1213678
947,42,기린대로덕진공원,35.84574561,127.1213678
947,11,전북대학교.한나여성병원앞,35.8428057,127.1247332
947,11,전북대학교.한나여성병원앞,35.8428057,127.1247332
947,11,전북대학교.한나여성병원앞,35.8428057,127.1247332
947,11,전북대학교.한나여성병원앞,35.8428057,127.1247332
947,47,전북대학교.소나무한의원앞,35.84140298,127.1270607
947,41,전북대학교.소나무한의원앞,35.84140298,127.1270607
947,46,전북일보사,35.8384609,127.1311667
947,40,전북일보사,35.8384609,127.1311667
947,12,국민은행금암지점,35.8379584,127.1314117
947,12,국민은행금암지점,35.8379584,127.1314117
947,12,국민은행금암지점,35.8379584,127.1314117
947,12,국민은행금암지점,35.8379584,127.1314117
947,45,금암1동주민센터,35.83678745,127.133639
947,39,금암1동주민센터,35.83678745,127.133639
947,15,금암광장.청담한방병원,35.83369489,127.1364274
947,13,금암광장.청담한방병원,35.83369489,127.1364274
947,15,금암광장.청담한방병원,35.83369489,127.1364274
947,15,금암광장.청담한방병원,35.83369489,127.1364274
947,44,금암광장,35.8330062,127.1373989
947,38,금암광장,35.8330062,127.1373989
947,43,청소년상담센터.원광신협,35.83141844,127.1387167
947,37,청소년상담센터.원광신협,35.83141844,127.1387167
947,16,한국은행.청소년상담센터,35.83032546,127.1391497
947,14,한국은행.청소년상담센터,35.83032546,127.1391497
947,16,한국은행.청소년상담센터,35.83032546,127.1391497
947,16,한국은행.청소년상담센터,35.83032546,127.1391497
947,42,중앙시장세이브존,35.82440898,127.1447894
947,36,중앙시장세이브존,35.82440898,127.1447894
947,17,중앙시장중앙성당방송대,35.82397975,127.1446291
947,15,중앙시장중앙성당방송대,35.82397975,127.1446291
947,17,중앙시장중앙성당방송대,35.82397975,127.1446291
947,17,중앙시장중앙성당방송대,35.82397975,127.1446291
947,56,메가월드,35.8699511,127.1124312
947,50,메가월드,35.8699511,127.1124312
947,57,송천동종점,35.8697397,127.109252
947,51,송천동종점,35.8697397,127.109252
947,1,송천동종점,35.8699041,127.1093354
947,1,송천동종점,35.8699041,127.1093354
947,1,송천동종점,35.8699041,127.1093354
947,1,송천동종점,35.8699041,127.1093354
947,35,문정초교,35.77512521,127.1280279
947,33,문정초교,35.77512521,127.1280279
947,35,문정초교,35.77512521,127.1280279
947,35,문정초교,35.77512521,127.1280279
947,23,문정초교,35.7751079,127.1281277
947,17,문정초교,35.7751079,127.1281277
947,18,북문,35.82067316,127.1459659
947,16,북문,35.82067316,127.1459659
947,18,북문,35.82067316,127.1459659
947,18,북문,35.82067316,127.1459659
947,41,CTS전북방송,35.8199967,127.1464071
947,35,CTS전북방송,35.8199967,127.1464071
947,19,팔달로 예술회관,35.81708281,127.1473015
947,17,팔달로 예술회관,35.81708281,127.1473015
947,19,팔달로 예술회관,35.81708281,127.1473015
947,19,팔달로 예술회관,35.81708281,127.1473015
947,40,팔달로 예술회관,35.81706612,127.1474898
947,34,팔달로 예술회관,35.81706612,127.1474898
947,39,전동성당.한옥마을,35.81462071,127.1483569
947,33,전동성당.한옥마을,35.81462071,127.1483569
947,20,전동성당.한옥마을,35.81459568,127.1481687
947,18,전동성당.한옥마을,35.81459568,127.1481687
947,20,전동성당.한옥마을,35.81459568,127.1481687
947,20,전동성당.한옥마을,35.81459568,127.1481687
947,21,남부시장,35.81273721,127.1488857
947,19,남부시장,35.81273721,127.1488857
947,21,남부시장,35.81273721,127.1488857
947,21,남부시장,35.81273721,127.1488857
947,38,남부시장,35.81132263,127.149731
947,32,남부시장,35.81132263,127.149731
947,23,공수내다리,35.80600343,127.1495221
947,21,공수내다리,35.80600343,127.1495221
947,23,공수내다리,35.80600343,127.1495221
947,23,공수내다리,35.80600343,127.1495221
947,36,공수내다리,35.80524638,127.1495302
947,30,공수내다리,35.80524638,127.1495302
947,35,서서학예그린아파트,35.80387901,127.1486265
947,29,서서학예그린아파트,35.80387901,127.1486265
947,24,서서학예그린아파트,35.80326509,127.1479831
947,22,서서학예그린아파트,35.80326509,127.1479831
947,24,서서학예그린아파트,35.80326509,127.1479831
947,24,서서학예그린아파트,35.80326509,127.1479831
947,25,서서학우정목련아파트,35.80135462,127.1462202
947,23,서서학우정목련아파트,35.80135462,127.1462202
947,25,서서학우정목련아파트,35.80135462,127.1462202
947,25,서서학우정목련아파트,35.80135462,127.1462202
947,34,서서학우정목련아파트,35.80104093,127.1463865
947,28,서서학우정목련아파트,35.80104093,127.1463865
947,26,장승백이,35.79971923,127.1435284
947,24,장승백이,35.79971923,127.1435284
947,26,장승백이,35.79971923,127.1435284
947,26,장승백이,35.79971923,127.1435284
947,33,장승백이,35.79936984,127.143604
947,27,장승백이,35.79936984,127.143604
947,27,평화주공1.2단지,35.79883454,127.1410879
947,25,평화주공1.2단지,35.79883454,127.1410879
947,27,평화주공1.2단지,35.79883454,127.1410879
947,27,평화주공1.2단지,35.79883454,127.1410879
947,32,평화주공1.2단지,35.798558,127.1414213
947,26,평화주공1.2단지,35.798558,127.1414213
947,31,완산여고,35.79770557,127.1390222
947,25,완산여고,35.79770557,127.1390222
947,28,완산여고,35.79746601,127.1373797
947,26,완산여고,35.79746601,127.1373797
947,28,완산여고,35.79746601,127.1373797
947,28,완산여고,35.79746601,127.1373797
947,29,꽃밭정이네거리,35.79650315,127.1346175
947,27,꽃밭정이네거리,35.79650315,127.1346175
947,29,꽃밭정이네거리,35.79650315,127.1346175
947,29,꽃밭정이네거리,35.79650315,127.1346175
947,30,꽃밭정이네거리,35.79654849,127.1355809
947,24,꽃밭정이네거리,35.79654849,127.1355809
947,30,평화코오롱아파트,35.7944849,127.1321802
947,28,평화코오롱아파트,35.7944849,127.1321802
947,30,평화코오롱아파트,35.7944849,127.1321802
947,30,평화코오롱아파트,35.7944849,127.1321802
947,29,평화코오롱아파트,35.79356814,127.132253
947,23,평화코오롱아파트,35.79356814,127.132253
947,28,주공4단지.꽃밭정이아파트,35.79175305,127.1317749
947,22,주공4단지.꽃밭정이아파트,35.79175305,127.1317749
947,31,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
947,29,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
947,31,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
947,31,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
947,32,평화삼성강남아파트,35.78842983,127.130503
947,30,평화삼성강남아파트,35.78842983,127.130503
947,32,평화삼성강남아파트,35.78842983,127.130503
947,32,평화삼성강남아파트,35.78842983,127.130503
947,27,평화삼성강남아파트,35.78844676,127.1307378
947,21,평화삼성강남아파트,35.78844676,127.1307378
947,26,평화동도미소드림아파트,35.78581599,127.1296382
947,20,평화동도미소드림아파트,35.78581599,127.1296382
947,25,평화그린1차아파트,35.78420517,127.1299876
947,19,평화그린1차아파트,35.78420517,127.1299876
947,33,평화골드클래스.그린1차아파트,35.78420796,127.1298915
947,31,평화골드클래스.그린1차아파트,35.78420796,127.1298915
947,33,평화골드클래스.그린1차아파트,35.78420796,127.1298915
947,33,평화골드클래스.그린1차아파트,35.78420796,127.1298915
947,34,전주교도소,35.7798398,127.1294535
947,32,전주교도소,35.7798398,127.1294535
947,34,전주교도소,35.7798398,127.1294535
947,34,전주교도소,35.7798398,127.1294535
947,24,전주교도소,35.77981483,127.129658
947,18,전주교도소,35.77981483,127.129658
947,37,소리실,35.77152701,127.1274292
947,35,소리실,35.77152701,127.1274292
947,37,소리실,35.77152701,127.1274292
947,37,소리실,35.77152701,127.1274292
947,21,소리실,35.77152806,127.127573
947,15,소리실,35.77152806,127.127573
947,22,평화신기마을,35.77317756,127.1276944
947,16,평화신기마을,35.77317756,127.1276944
947,36,평화신기마을,35.77279559,127.1273858
947,34,평화신기마을,35.77279559,127.1273858
947,36,평화신기마을,35.77279559,127.1273858
947,36,평화신기마을,35.77279559,127.1273858
947,38,금성마을,35.76466046,127.1256278
947,36,금성마을,35.76466046,127.1256278
947,38,금성마을,35.76466046,127.1256278
947,38,금성마을,35.76466046,127.1256278
947,20,금성마을,35.76465935,127.1258251
947,14,금성마을,35.76465935,127.1258251
947,19,원석구마을,35.76294285,127.1257924
947,13,원석구마을,35.76294285,127.1257924
947,39,원석구마을,35.76294167,127.125575
947,37,원석구마을,35.76294167,127.125575
947,39,원석구마을,35.76294167,127.125575
947,39,원석구마을,35.76294167,127.125575
947,22,서학동예술마을,35.8080187,127.1495396
947,20,서학동예술마을,35.8080187,127.1495396
947,22,서학동예술마을,35.8080187,127.1495396
947,22,서학동예술마을,35.8080187,127.1495396
947,37,서학동예술마을,35.8078031,127.1498173
947,31,서학동예술마을,35.8078031,127.1498173
947,7,송천서호아파트,35.8558785,127.1188214
947,7,송천서호아파트,35.8558785,127.1188214
947,7,송천서호아파트,35.8558785,127.1188214
947,7,송천서호아파트,35.8558785,127.1188214
947,2,메가월드,35.8698105,127.112454
947,2,메가월드,35.8698105,127.112454
947,2,메가월드,35.8698105,127.112454
947,2,메가월드,35.8698105,127.112454
946,1,상하보,35.77171811,127.1607174
946,56,상하보,35.77171811,127.1607174
946,7,상하보,35.77171811,127.1607174
946,1,상하보,35.77171811,127.1607174
946,55,상하보,35.77157084,127.160809
946,55,상하보,35.77157084,127.160809
946,54,원평촌,35.76783992,127.1589591
946,54,원평촌,35.76783992,127.1589591
946,2,원평촌,35.76656584,127.1584568
946,57,원평촌,35.76656584,127.1584568
946,8,원평촌,35.76656584,127.1584568
946,2,원평촌,35.76656584,127.1584568
946,3,평촌교,35.76463842,127.1584079
946,58,평촌교,35.76463842,127.1584079
946,9,평촌교,35.76463842,127.1584079
946,3,평촌교,35.76463842,127.1584079
946,53,평촌교,35.76458942,127.1586179
946,53,평촌교,35.76458942,127.1586179
946,4,평촌정미소,35.76098149,127.1584661
946,59,평촌정미소,35.76098149,127.1584661
946,10,평촌정미소,35.76098149,127.1584661
946,4,평촌정미소,35.76098149,127.1584661
946,52,낙봉사입구,35.76048113,127.1623472
946,52,낙봉사입구,35.76048113,127.1623472
946,6,낙봉사입구,35.76048113,127.1623472
946,5,상척마을,35.75592506,127.1571078
946,60,상척마을,35.75592506,127.1571078
946,11,상척마을,35.75592506,127.1571078
946,5,상척마을,35.75592506,127.1571078
946,51,화원마을,35.75528778,127.1659559
946,51,화원마을,35.75528778,127.1659559
946,5,화원마을,35.75528778,127.1659559
946,14,동적골,35.75301525,127.1250815
946,20,동적골,35.75301525,127.1250815
946,15,동적골,35.75301525,127.1250815
946,40,동적골,35.75288396,127.1247919
946,40,동적골,35.75288396,127.1247919
946,6,하척마을,35.75103026,127.1549304
946,61,하척마을,35.75103026,127.1549304
946,12,하척마을,35.75103026,127.1549304
946,6,하척마을,35.75103026,127.1549304
946,50,난산마을,35.74940113,127.1643309
946,50,난산마을,35.74940113,127.1643309
946,4,난산마을,35.74940113,127.1643309
946,13,칠암마을,35.7486979,127.1280403
946,19,칠암마을,35.7486979,127.1280403
946,14,칠암마을,35.7486979,127.1280403
946,41,칠암마을,35.74867275,127.1278139
946,41,칠암마을,35.74867275,127.1278139
946,49,화원교,35.74673372,127.163381
946,49,화원교,35.74673372,127.163381
946,3,화원교,35.74673372,127.163381
946,8,태봉마을,35.74479367,127.1487479
946,63,태봉마을,35.74479367,127.1487479
946,14,태봉마을,35.74479367,127.1487479
946,8,태봉마을,35.74479367,127.1487479
946,46,태봉마을,35.74469692,127.1489761
946,46,태봉마을,35.74469692,127.1489761
946,48,효관마을,35.74388304,127.1604785
946,48,효관마을,35.74388304,127.1604785
946,2,효관마을,35.74388304,127.1604785
946,47,원광곡마을,35.74216008,127.155969
946,47,원광곡마을,35.74216008,127.155969
946,1,원광곡마을,35.74216008,127.155969
946,12,와동마을,35.74206117,127.1369885
946,18,와동마을,35.74206117,127.1369885
946,12,와동마을,35.74206117,127.1369885
946,42,와동마을,35.74182016,127.1370435
946,42,와동마을,35.74182016,127.1370435
946,10,구암리,35.74132942,127.1404925
946,16,구암리,35.74132942,127.1404925
946,10,구암리,35.74132942,127.1404925
946,11,원덕촌마을,35.74129073,127.1387024
946,17,원덕촌마을,35.74129073,127.1387024
946,11,원덕촌마을,35.74129073,127.1387024
946,44,구암리,35.74119258,127.1403149
946,44,구암리,35.74119258,127.1403149
946,43,원덕촌마을,35.74118692,127.1386421
946,43,원덕촌마을,35.74118692,127.1386421
946,13,술테마박물관,35.7285834,127.1363336
946,7,주리실,35.74707256,127.1521788
946,62,주리실,35.74707256,127.1521788
946,13,주리실,35.74707256,127.1521788
946,7,주리실,35.74707256,127.1521788
946,45,태실마을,35.74398831,127.1468329
946,45,태실마을,35.74398831,127.1468329
946,9,태실마을,35.74409607,127.1467764
946,15,태실마을,35.74409607,127.1467764
946,9,태실마을,35.74409607,127.1467764
946,3,농수산시장.메가박스,35.86897,127.1146514
946,3,농수산시장.메가박스,35.86897,127.1146514
946,51,농수산시장.메가박스,35.868984,127.1147953
946,57,농수산시장.메가박스,35.868984,127.1147953
946,52,농수산시장.메가박스,35.868984,127.1147953
946,4,송천롯데아파트,35.86671868,127.1144198
946,4,송천롯데아파트,35.86671868,127.1144198
946,50,송천롯데아파트,35.8661518,127.1147097
946,56,송천롯데아파트,35.8661518,127.1147097
946,51,송천롯데아파트,35.8661518,127.1147097
946,5,송천대명아파트,35.86366623,127.1143669
946,5,송천대명아파트,35.86366623,127.1143669
946,49,송천대명아파트,35.8630123,127.1147869
946,55,송천대명아파트,35.8630123,127.1147869
946,50,송천대명아파트,35.8630123,127.1147869
946,48,송천2파출소,35.85863312,127.1180291
946,54,송천2파출소,35.85863312,127.1180291
946,49,송천2파출소,35.85863312,127.1180291
946,6,송천동2파출소,35.85863312,127.117815
946,6,송천동2파출소,35.85863312,127.117815
946,47,송천삼거리,35.85668235,127.1198435
946,53,송천삼거리,35.85668235,127.1198435
946,48,송천삼거리,35.85668235,127.1198435
946,46,도립여성중고 롯데마트,35.85361352,127.1197937
946,52,도립여성중고 롯데마트,35.85361352,127.1197937
946,47,도립여성중고 롯데마트,35.85361352,127.1197937
946,8,송천 센트럴파크,35.85332881,127.1193766
946,8,송천 센트럴파크,35.85332881,127.1193766
946,45,도립국악원,35.84934543,127.1196889
946,51,도립국악원,35.84934543,127.1196889
946,46,도립국악원,35.84934543,127.1196889
946,9,도립국악원,35.84907486,127.1189103
946,9,도립국악원,35.84907486,127.1189103
946,10,기린대로덕진공원,35.84624591,127.1196944
946,10,기린대로덕진공원,35.84624591,127.1196944
946,44,기린대로덕진공원,35.84574561,127.1213678
946,50,기린대로덕진공원,35.84574561,127.1213678
946,45,기린대로덕진공원,35.84574561,127.1213678
946,11,전북대학교.한나여성병원앞,35.8428057,127.1247332
946,11,전북대학교.한나여성병원앞,35.8428057,127.1247332
946,43,전북대학교.소나무한의원앞,35.84140298,127.1270607
946,49,전북대학교.소나무한의원앞,35.84140298,127.1270607
946,44,전북대학교.소나무한의원앞,35.84140298,127.1270607
946,42,전북일보사,35.8384609,127.1311667
946,48,전북일보사,35.8384609,127.1311667
946,43,전북일보사,35.8384609,127.1311667
946,12,국민은행금암지점,35.8379584,127.1314117
946,12,국민은행금암지점,35.8379584,127.1314117
946,41,금암1동주민센터,35.83678745,127.133639
946,47,금암1동주민센터,35.83678745,127.133639
946,42,금암1동주민센터,35.83678745,127.133639
946,15,금암광장.청담한방병원,35.83369489,127.1364274
946,15,금암광장.청담한방병원,35.83369489,127.1364274
946,40,금암광장,35.8330062,127.1373989
946,46,금암광장,35.8330062,127.1373989
946,41,금암광장,35.8330062,127.1373989
946,39,청소년상담센터.원광신협,35.83141844,127.1387167
946,45,청소년상담센터.원광신협,35.83141844,127.1387167
946,40,청소년상담센터.원광신협,35.83141844,127.1387167
946,16,한국은행.청소년상담센터,35.83032546,127.1391497
946,16,한국은행.청소년상담센터,35.83032546,127.1391497
946,38,중앙시장세이브존,35.82440898,127.1447894
946,44,중앙시장세이브존,35.82440898,127.1447894
946,39,중앙시장세이브존,35.82440898,127.1447894
946,17,중앙시장중앙성당방송대,35.82397975,127.1446291
946,17,중앙시장중앙성당방송대,35.82397975,127.1446291
946,52,메가월드,35.8699511,127.1124312
946,58,메가월드,35.8699511,127.1124312
946,53,메가월드,35.8699511,127.1124312
946,53,송천동종점,35.8697397,127.109252
946,59,송천동종점,35.8697397,127.109252
946,54,송천동종점,35.8697397,127.109252
946,1,송천동종점,35.8699041,127.1093354
946,1,송천동종점,35.8699041,127.1093354
946,35,문정초교,35.77512521,127.1280279
946,35,문정초교,35.77512521,127.1280279
946,19,문정초교,35.7751079,127.1281277
946,25,문정초교,35.7751079,127.1281277
946,20,문정초교,35.7751079,127.1281277
946,18,북문,35.82067316,127.1459659
946,18,북문,35.82067316,127.1459659
946,37,CTS전북방송,35.8199967,127.1464071
946,43,CTS전북방송,35.8199967,127.1464071
946,38,CTS전북방송,35.8199967,127.1464071
946,19,팔달로 예술회관,35.81708281,127.1473015
946,19,팔달로 예술회관,35.81708281,127.1473015
946,36,팔달로 예술회관,35.81706612,127.1474898
946,42,팔달로 예술회관,35.81706612,127.1474898
946,37,팔달로 예술회관,35.81706612,127.1474898
946,35,전동성당.한옥마을,35.81462071,127.1483569
946,41,전동성당.한옥마을,35.81462071,127.1483569
946,36,전동성당.한옥마을,35.81462071,127.1483569
946,20,전동성당.한옥마을,35.81459568,127.1481687
946,20,전동성당.한옥마을,35.81459568,127.1481687
946,21,남부시장,35.81273721,127.1488857
946,21,남부시장,35.81273721,127.1488857
946,34,남부시장,35.81132263,127.149731
946,40,남부시장,35.81132263,127.149731
946,35,남부시장,35.81132263,127.149731
946,23,공수내다리,35.80600343,127.1495221
946,23,공수내다리,35.80600343,127.1495221
946,32,공수내다리,35.80524638,127.1495302
946,38,공수내다리,35.80524638,127.1495302
946,33,공수내다리,35.80524638,127.1495302
946,31,서서학예그린아파트,35.80387901,127.1486265
946,37,서서학예그린아파트,35.80387901,127.1486265
946,32,서서학예그린아파트,35.80387901,127.1486265
946,24,서서학예그린아파트,35.80326509,127.1479831
946,24,서서학예그린아파트,35.80326509,127.1479831
946,25,서서학우정목련아파트,35.80135462,127.1462202
946,25,서서학우정목련아파트,35.80135462,127.1462202
946,30,서서학우정목련아파트,35.80104093,127.1463865
946,36,서서학우정목련아파트,35.80104093,127.1463865
946,31,서서학우정목련아파트,35.80104093,127.1463865
946,26,장승백이,35.79971923,127.1435284
946,26,장승백이,35.79971923,127.1435284
946,29,장승백이,35.79936984,127.143604
946,35,장승백이,35.79936984,127.143604
946,30,장승백이,35.79936984,127.143604
946,27,평화주공1.2단지,35.79883454,127.1410879
946,27,평화주공1.2단지,35.79883454,127.1410879
946,28,평화주공1.2단지,35.798558,127.1414213
946,34,평화주공1.2단지,35.798558,127.1414213
946,29,평화주공1.2단지,35.798558,127.1414213
946,27,완산여고,35.79770557,127.1390222
946,33,완산여고,35.79770557,127.1390222
946,28,완산여고,35.79770557,127.1390222
946,28,완산여고,35.79746601,127.1373797
946,28,완산여고,35.79746601,127.1373797
946,29,꽃밭정이네거리,35.79650315,127.1346175
946,29,꽃밭정이네거리,35.79650315,127.1346175
946,26,꽃밭정이네거리,35.79654849,127.1355809
946,32,꽃밭정이네거리,35.79654849,127.1355809
946,27,꽃밭정이네거리,35.79654849,127.1355809
946,30,평화코오롱아파트,35.7944849,127.1321802
946,30,평화코오롱아파트,35.7944849,127.1321802
946,25,평화코오롱아파트,35.79356814,127.132253
946,31,평화코오롱아파트,35.79356814,127.132253
946,26,평화코오롱아파트,35.79356814,127.132253
946,24,주공4단지.꽃밭정이아파트,35.79175305,127.1317749
946,30,주공4단지.꽃밭정이아파트,35.79175305,127.1317749
946,25,주공4단지.꽃밭정이아파트,35.79175305,127.1317749
946,31,주공4단지.꽃밭정이아파트,35.79083606,127.1312782
